,gold,debt,stock_t,ceiling,ratio,real10,band_p10,band_p50,band_p90,pctile_20y,model_ratio
1999-06-01,261,5638780000000.0,141017.54624848376,1243.715178748915,0.209855121542013,,0.27651503743380806,0.5217870184406658,1.3808897957389092,0.0,
1999-07-01,256,5656271000000.0,141212.92987952137,1245.846919268953,0.2054827090235272,,0.2630801800131502,0.5172043917656385,1.3808897957389092,0.0,
1999-08-01,257,5656271000000.0,141415.1106978112,1244.0657351482548,0.2065807237825527,,0.26273560678783775,0.5107614513208127,1.3808897957389092,0.004166666666666667,
1999-09-01,265,5656271000000.0,141617.58098735075,1242.2870975818907,0.2133162298117898,,0.2624503762390324,0.5051481975877087,1.3744294620160817,0.0125,
1999-10-01,311,5776091000000.0,141813.79598277633,1266.8479183767392,0.2454911876071882,,0.25899019666667833,0.5034356740714013,1.3598998078874682,0.0875,
1999-11-01,293,5776091000000.0,142016.83708773073,1265.0367091818923,0.2316138321309941,,0.24667059921975526,0.501459752922772,1.3538571072342336,0.04583333333333333,
1999-12-01,283,5776091000000.0,142213.60526330076,1263.286391658938,0.2240188779587553,,0.2455081407838775,0.4950824799240689,1.346184049606955,0.020833333333333332,
2000-01-01,284,5773392000000.0,142417.21879294436,1260.8908211805276,0.2252375822151681,,0.24492831266333057,0.489015939692766,1.3304369203711204,0.025,
2000-02-01,300,5773392000000.0,142621.12384511408,1259.0881288321464,0.2382676741446699,,0.23975439788516414,0.483033822076409,1.3102032154440468,0.09583333333333334,
2000-03-01,286,5773392000000.0,142812.1380197307,1257.4040725394998,0.227452738738458,,0.23819825237315562,0.47800572655619794,1.2793634418191975,0.03333333333333333,
2000-04-01,280,5685938000000.0,143016.60849528265,1236.5867318305409,0.2264297301536715,,0.23752494560045107,0.47395770950381494,1.2283550470133853,0.029166666666666667,
2000-05-01,275,5685938000000.0,143214.7618812255,1234.8757779825887,0.2226944644175192,,0.23704214738306464,0.46639488380635663,1.2084614971537133,0.020833333333333332,
2000-06-01,286,5685938000000.0,143419.80881122715,1233.1102792742338,0.2319338382032868,,0.2366637013874386,0.45936623588133135,1.194379802830299,0.07083333333333333,
2000-07-01,282,5674179000000.0,143618.520842132,1228.857487728428,0.2294814515239547,,0.23624564755106497,0.45096515223482914,1.1889683413717156,0.058333333333333334,
2000-08-01,274,5674179000000.0,143824.14585175551,1227.1005933540955,0.2232905773853976,,0.2350638034589825,0.44449715822271496,1.165918747894061,0.025,
2000-09-01,274,5674179000000.0,144030.0652638303,1225.34621080711,0.2236102724139669,,0.23458821668902308,0.44188436721833135,1.1490668170490903,0.029166666666666667,
2000-10-01,270,5662216000000.0,144229.62282158443,1221.0709587627362,0.2211173708312419,,0.23410391161247598,0.43907074092553955,1.1342711867142228,0.016666666666666666,
2000-11-01,266,5662216000000.0,144436.12277303071,1219.3251967687422,0.2181534513556433,,0.2336703594886284,0.4370768438621964,1.1036743053177935,0.016666666666666666,
2000-12-01,271,5662216000000.0,144636.2429344655,1217.638126154433,0.2225620191902804,,0.23216602844371245,0.4360883923749305,1.0893068670662165,0.029166666666666667,
2001-01-01,265,5773740000000.0,144843.32506197187,1239.845798121265,0.2137362568809393,,0.23190181771018964,0.4247858595924303,1.0839879054651866,0.016666666666666666,
2001-02-01,262,5773740000000.0,145050.70367814988,1238.0731937879625,0.2116191524980802,,0.23153678829766222,0.41357001169879604,1.0569269483667223,0.0125,
2001-03-01,263,5773740000000.0,145238.2685874073,1236.47431018445,0.2127015481306418,,0.23073526679740455,0.41211582059663243,1.0518683700341271,0.016666666666666666,
2001-04-01,260,5726815000000.0,145446.212661757,1224.6716779818746,0.212301798657132,,0.22972680143447763,0.4053250551015047,1.0489779345976098,0.016666666666666666,
2001-05-01,272,5726815000000.0,145647.73233009985,1222.9772099223485,0.2224080692536129,,0.22942971184076433,0.3994789036940314,1.040943593845917,0.04583333333333333,
2001-06-01,270,5726815000000.0,145856.26265186066,1221.2287225659984,0.2210888058976262,,0.22893182323359157,0.3987598916049598,1.0169938594384509,0.0375,
2001-07-01,268,5807464000000.0,146058.35045557466,1236.7134165979742,0.2167033982191529,,0.22861968382618567,0.39205554978951573,1.012149451115322,0.03333333333333333,
2001-08-01,272,5807464000000.0,146267.46867752765,1234.94529062244,0.220252671972947,,0.22836072475000987,0.38315761134031207,0.9950782543352037,0.041666666666666664,
2001-09-01,283,5807464000000.0,146476.88630331898,1233.1796925320436,0.2294880476169099,,0.22836072475000987,0.37964339513842504,0.9744433082877855,0.11666666666666667,
2001-10-01,283,5943439000000.0,146679.83399791716,1260.3069681068507,0.2245484688742964,,0.2273978410479828,0.3783312005857498,0.9614740979117978,0.08333333333333333,
2001-11-01,276,5943439000000.0,146889.84202543716,1258.5051104917,0.2193078102735446,,0.22685685021141483,0.37702787346669936,0.9457159200894264,0.041666666666666664,
2001-12-01,276,5943439000000.0,147093.3618813769,1256.7638301544318,0.2196116671865747,,0.22631023196582753,0.37080597257088965,0.9437783313358137,0.04583333333333333,
2002-01-01,282,6006032000000.0,147303.96197511873,1268.1836542952449,0.2223652694504354,,0.22516857582157568,0.36519431561792,0.9253622005618468,0.06666666666666667,
2002-02-01,296,6006032000000.0,147514.86359436053,1266.3705354022068,0.2337388558286289,,0.22516857582157568,0.3647808361524318,0.8898390546807464,0.15833333333333333,
2002-03-01,294,6006032000000.0,147705.61490616106,1264.7351077916385,0.232459744486223,,0.22516857582157568,0.36008987915191953,0.8845178212099117,0.15833333333333333,
2002-04-01,303,6126469000000.0,147917.0915897283,1288.2519807110154,0.2352024328600429,,0.22516857582157568,0.35432203657881595,0.8802901864898959,0.18333333333333332,
2002-05-01,314,6126469000000.0,148122.03472777153,1286.4695423047206,0.2440788449895723,,0.22516857582157568,0.3517279377275746,0.8766176002766601,0.2125,
2002-06-01,321,6126469000000.0,148334.1076180768,1284.6302801248537,0.2498773421165208,,0.22516857582157568,0.3503467154545158,0.7905144413269557,0.22916666666666666,
2002-07-01,313,6228236000000.0,148539.62854312587,1304.1623682642642,0.2400007910185125,,0.22516857582157568,0.35013974109450924,0.7805151646631848,0.2125,
2002-08-01,310,6228236000000.0,148752.29932102803,1302.2978106968487,0.2380407902506736,,0.22516857582157568,0.34980111488315413,0.7662091834732762,0.20416666666666666,
2002-09-01,319,6228236000000.0,148965.27458912056,1300.4359188825686,0.2453023600533185,,0.22516857582157568,0.34927674389251256,0.7482557993308614,0.225,
2002-10-01,317,6405707000000.0,149171.6700131088,1335.640734263919,0.2373392723565749,,0.22516857582157568,0.3485982061214713,0.7376377369410756,0.2,
2002-11-01,319,6405707000000.0,149385.24571283153,1333.7311721579867,0.2391786340899985,,0.22516857582157568,0.34724386223767995,0.7299849421381676,0.21666666666666667,
2002-12-01,332,6405707000000.0,149592.22301819027,1331.8858082846748,0.24927061909878,,0.22516857582157568,0.3461146928479033,0.7285561447121198,0.25,
2003-01-01,357,6460776000000.0,149806.40084231316,1341.4152873309802,0.2661368208426523,2.2942857142857145,0.22516857582157568,0.34552475476694255,0.7279939235144538,0.275,0.35565947842341195
2003-02-01,359,6460776000000.0,150020.88531433142,1339.4974693614515,0.2680109579984036,1.9900000000000002,0.22516857582157568,0.3449472828369653,0.7262609966602159,0.2791666666666667,0.3650098567387929
2003-03-01,341,6460776000000.0,150214.87716012858,1337.7676035090496,0.2549022708469956,1.9442857142857142,0.22516857582157568,0.3441405742763342,0.7221197972559558,0.25833333333333336,0.36643569195582326
2003-04-01,328,6670121000000.0,150429.94646581792,1379.1399814224874,0.2378293751310804,2.183809523809524,0.22516857582157568,0.34291569224198326,0.7195169687697778,0.20833333333333334,0.3590262724547982
2003-05-01,356,6670121000000.0,150638.37123237495,1377.2317894636535,0.2584895314815816,1.908095238095238,0.22516857582157568,0.3421046134691494,0.7179612193961155,0.26666666666666666,0.3675684271587354
2003-06-01,356,6670121000000.0,150854.04687332085,1375.2627647335903,0.2588596224147482,1.7219047619047618,0.22516857582157568,0.3415569153676921,0.7172737318793289,0.2708333333333333,0.37345163581813645
2003-07-01,351,6783320000000.0,151063.05924248297,1396.6673063494195,0.2513125340618423,2.1095454545454544,0.22516857582157568,0.3411287687483162,0.7126944899528199,0.2625,0.36130738622826486
2003-08-01,360,6783320000000.0,151279.3429280992,1394.6704947110948,0.2581254865326263,2.32047619047619,0.22516857582157568,0.3407410423082987,0.7117119586629838,0.2708333333333333,0.3548659567534505
2003-09-01,379,6783320000000.0,151495.93627666615,1392.6765379092085,0.2721378508817155,2.1861904761904762,0.22516857582157568,0.3403963856330647,0.7021293699910837,0.30833333333333335,0.3589533772784886
2003-10-01,379,6997964000000.0,151705.8380009879,1434.7569848131277,0.264156232736071,2.076363636363636,0.22516857582157568,0.34028829403144234,0.7005236891558289,0.3,0.36233128637569006
2003-11-01,390,6997964000000.0,151923.04198147717,1432.7057164599426,0.2722122174284659,1.963888888888889,0.22516857582157568,0.3397456205810199,0.6849802708568261,0.31666666666666665,0.3658235852500588
2003-12-01,407,6997964000000.0,152133.53547232487,1430.7234104109914,0.2844714757851657,1.9836363636363636,0.22516857582157568,0.3388079993997013,0.6725244332388214,0.3375,0.36520800658738783
2004-01-01,414,7131068000000.0,152351.35180626376,1455.851918943555,0.284369580870849,1.8875,0.22516857582157568,0.33781807144501286,0.6696353734332676,0.3375,0.3682146055367354
2004-02-01,405,7131068000000.0,152569.47999751393,1453.7704912175611,0.2785859270405225,1.7621052631578948,0.22516857582157568,0.33648445550820266,0.6680339502623529,0.325,0.37217346907693516
2004-03-01,407,7131068000000.0,152773.81812434745,1451.8260432573782,0.2803366160086491,1.465217391304348,0.22516857582157568,0.3347404924681329,0.666892344800738,0.3375,0.3817170972913053
2004-04-01,403,7274335000000.0,152992.55117937294,1478.8766377382692,0.2725041357177235,1.9028571428571428,0.22516857582157568,0.33372592060068373,0.6664227705600748,0.32083333333333336,0.36773266549700223
2004-05-01,384,7274335000000.0,153204.52650419145,1476.8304491379438,0.2600163073724195,2.09,0.22516857582157568,0.33370731885756433,0.6658849913593134,0.2833333333333333,0.3619101547622071
2004-06-01,392,7274335000000.0,153423.8762235178,1474.7190284615488,0.2658133464304321,2.146190476190476,0.22516857582157568,0.3329074768844426,0.6655684068194146,0.30833333333333335,0.3601799829086821
2004-07-01,398,7379053000000.0,153636.44916087124,1493.8785999095385,0.2664205779667108,2.024285714285714,0.22516857582157568,0.33211309865305927,0.6596781050376637,0.31666666666666665,0.3639441224203874
2004-08-01,401,7379053000000.0,153856.41728303256,1491.742805536044,0.2688130946647363,1.8595454545454546,0.22516857582157568,0.3319717638916102,0.6580617814308671,0.325,0.36909350092539367
2004-09-01,405,7379053000000.0,154076.7003433158,1489.6100647022463,0.2718832327982117,1.799047619047619,0.22516857582157568,0.33170035682712784,0.6574179245123102,0.32916666666666666,0.37100275192364407
2004-10-01,420,7596143000000.0,154290.17778617475,1531.312366927672,0.2742745432420567,1.7289999999999999,0.22516857582157568,0.33150144309802476,0.6547515574418169,0.3458333333333333,0.37322572559097456
2004-11-01,439,7596143000000.0,154511.0818806193,1529.123053594216,0.2870926567800589,1.6759999999999997,0.22516857582157568,0.331295668871671,0.6504353644594041,0.3875,0.37491653737865593
2004-12-01,442,7596143000000.0,154725.16117086724,1527.0073435472016,0.2894550585285625,1.6686363636363637,0.22516857582157568,0.33093593139464417,0.6485012533247058,0.3958333333333333,0.3751520581687923
2005-01-01,424,7776939000000.0,154946.68805032683,1561.116565763046,0.2716004744929193,1.7235,0.22516857582157568,0.3300561393469537,0.6485012533247058,0.32916666666666666,0.3734008320085345
2005-02-01,423,7776939000000.0,155168.53209965042,1558.8846414435416,0.2713478526597697,1.6310526315789473,0.22516857582157568,0.3293776290233545,0.6485012533247058,0.32916666666666666,0.3763564543879738
2005-03-01,434,7776939000000.0,155369.1803619812,1556.8714526389726,0.2787641839436062,1.7872727272727273,0.22516857582157568,0.3292148926422326,0.6478520473991707,0.36666666666666664,0.3713755022886546
2005-04-01,429,7836496000000.0,155591.62931229625,1566.5513136457112,0.2738499506930432,1.7057142857142857,0.22516857582157568,0.3285958770261057,0.64044358967303,0.3541666666666667,0.373967647816053
2005-05-01,422,7836496000000.0,155807.205730287,1564.3838174813873,0.269754771996688,1.6533333333333333,0.22516857582157568,0.32802696519724084,0.64044358967303,0.32916666666666666,0.3756419882939735
2005-06-01,431,7836496000000.0,156030.28182096,1562.1472219805455,0.2759022926491928,1.6745454545454548,0.22516857582157568,0.3278340038553751,0.6381732381076387,0.36666666666666664,0.37496304828209437
2005-07-01,424,7932710000000.0,156246.46600388628,1579.1388280054434,0.2685007755369678,1.8765,0.22516857582157568,0.3275159544592943,0.6381732381076387,0.325,0.3685601972863492
2005-08-01,438,7932710000000.0,156470.171002986,1576.881137304188,0.2777634849185894,1.8891304347826088,0.22516857582157568,0.3272601263925601,0.6350959454085864,0.375,0.36816340904610145
2005-09-01,456,7932710000000.0,156694.1962904602,1574.6266744174936,0.2895924522355049,1.6990476190476191,0.22516857582157568,0.3270698465969483,0.6319263982313742,0.43333333333333335,0.3741803305251953
2005-10-01,470,8170413000000.0,156911.300344872,1619.5662797096345,0.29020115193079,1.9425000000000001,0.22516857582157568,0.32679599034911705,0.6319263982313742,0.4375,0.3664915015359678
2005-11-01,477,8170413000000.0,157135.95721680092,1617.2507899851591,0.2949449788207414,2.0635,0.22516857582157568,0.3262843761976201,0.6319263982313742,0.44166666666666665,0.36272900303142985
2005-12-01,510,8170413000000.0,157353.67334294517,1615.0131455151002,0.3157869032931853,2.1233333333333335,0.22516857582157568,0.32567116823427616,0.6319263982313742,0.4583333333333333,0.36088278140241237
2006-01-01,550,8371156000000.0,157578.96357992655,1652.327507846886,0.3328637920678896,2.006,0.22516857582157568,0.32567116823427616,0.6318336895510477,0.575,0.3645121262480862
2006-02-01,555,8371156000000.0,157804.57637493787,1649.9651794792112,0.3363707349116168,2.0489473684210524,0.22516857582157568,0.32567116823427616,0.6318336895510477,0.5958333333333333,0.3631794662028192
2006-03-01,557,8371156000000.0,158008.63330329204,1647.8343666281844,0.3380194097661278,2.197391304347826,0.22516857582157568,0.32567116823427616,0.626539439780399,0.6041666666666666,0.35861065154965965
2006-04-01,611,8420042000000.0,158234.86127551371,1655.0877514309375,0.3691647161739601,2.4089473684210527,0.22516857582157568,0.32567116823427616,0.626539439780399,0.7125,0.35219851642096717
2006-05-01,675,8420042000000.0,158454.09996300482,1652.797755360208,0.4083984249197456,2.445909090909091,0.22516857582157568,0.32567116823427616,0.626539439780399,0.75,0.3510900530435721
2006-06-01,596,8420042000000.0,158680.96572961158,1650.4347546808783,0.3611169713371918,2.5295454545454543,0.22516857582157568,0.32567116823427616,0.626539439780399,0.7,0.34859470194440156
2006-07-01,634,8506974000000.0,158900.8225069106,1665.167391927806,0.3807425025696679,2.507,0.22516857582157568,0.32567116823427616,0.626539439780399,0.7375,0.3492656104690946
2006-08-01,633,8506974000000.0,159128.32786600757,1662.7867064110444,0.3806862284617766,2.2908695652173914,0.22516857582157568,0.32567116823427616,0.6028310143256893,0.7375,0.3557631119816242
2006-09-01,598,8506974000000.0,159356.15895462316,1660.4094245542133,0.3601521354653543,2.3195,0.22516857582157568,0.32567116823427616,0.5941791709560332,0.7,0.3548955016807965
2006-10-01,586,8680224000000.0,159576.951230429,1691.880584618383,0.3463601422745666,2.4114285714285715,0.22516857582157568,0.32567116823427616,0.5929638839484047,0.6666666666666666,0.3521239969409728
2006-11-01,628,8680224000000.0,159805.4246330239,1689.461707319069,0.3717160307803276,2.291904761904762,0.22516857582157568,0.32567116823427616,0.5761383657323953,0.7291666666666666,0.3557317046846117
2006-12-01,630,8680224000000.0,160026.8393785995,1687.1241510970108,0.3734165026268861,2.2504999999999997,0.22516857582157568,0.32567116823427616,0.562041262951723,0.7333333333333333,0.3569900673185044
2007-01-01,631,8849665000000.0,160255.95690602073,1717.5982413440163,0.3673734548693087,2.4366666666666665,0.22516857582157568,0.32567116823427616,0.5445099768351992,0.725,0.3513669011395566
2007-02-01,665,8849665000000.0,160485.40247117353,1715.1425955773466,0.3877228643931786,2.360526315789474,0.22516857582157568,0.32567116823427616,0.5396071921239949,0.7708333333333334,0.3536559363898376
2007-03-01,655,8849665000000.0,160692.92597287564,1712.9276107222402,0.3823862700910199,2.1768181818181818,0.22516857582157568,0.32567116823427616,0.5354685057691492,0.7666666666666667,0.3592404047638658
2007-04-01,679,8867677000000.0,160922.9971660327,1713.9600332305845,0.3961585957871936,2.255714285714286,0.22516857582157568,0.32567116823427616,0.5299061562763975,0.7791666666666667,0.3568313514535644
2007-05-01,667,8867677000000.0,161145.96033863217,1711.5885808782275,0.3896964536055491,2.3736363636363635,0.22516857582157568,0.32567116823427616,0.5244181978757328,0.7791666666666667,0.3532607441493869
2007-06-01,656,8867677000000.0,161376.68016119493,1709.1415271075946,0.3838184197128241,2.690952380952381,0.22516857582157568,0.32567116823427616,0.5201230991168264,0.7708333333333334,0.34382904026001326
2007-07-01,665,9007653000000.0,161600.2719238762,1733.7181583861711,0.3835686883610968,2.6366666666666667,0.22516857582157568,0.32567116823427616,0.5152102321242207,0.7708333333333334,0.3454245511262858
2007-08-01,665,9007653000000.0,161831.64220449646,1731.239466015767,0.3841178606737837,2.4382608695652173,0.22516857582157568,0.32567116823427616,0.5076221491098049,0.7791666666666667,0.35131913272102344
2007-09-01,713,9007653000000.0,162063.34374821495,1728.764317425439,0.4124333159894431,2.2573684210526315,0.22516857582157568,0.32567116823427616,0.5037985496945272,0.8208333333333333,0.35678101653674105
2007-10-01,755,9229172000000.0,162287.8869019004,1768.8278674712458,0.426836332627077,2.2022727272727276,0.22516857582157568,0.32567116823427616,0.5034148530726065,0.8333333333333334,0.3584613909547471
2007-11-01,806,9229172000000.0,162520.2416713989,1766.2989788405002,0.4563213870672702,1.768,0.22516857582157568,0.32567116823427616,0.49990527622855996,0.8625,0.3719864152426318
2007-12-01,803,9229172000000.0,162745.41786953603,1763.855109796226,0.4552528127396862,1.7890000000000001,0.22516857582157568,0.32567116823427616,0.49156290239725314,0.8625,0.3713207996690683
2008-01-01,890,9437594000000.0,162978.42770642464,1801.1094466388429,0.4941398767636702,1.4690476190476192,0.22516857582157568,0.32567116823427616,0.4910311311551029,0.9,0.381592427502665
2008-02-01,922,9437594000000.0,163211.77115383692,1798.5344051177913,0.5126396233379897,1.405,0.22516857582157568,0.32567116823427616,0.4910311311551029,0.9208333333333333,0.38368247100663827
2008-03-01,968,9437594000000.0,163430.3626283265,1796.128828325252,0.5389368428001812,1.091,0.22516857582157568,0.32567116823427616,0.4910311311551029,0.9458333333333333,0.394095942416251
2008-04-01,910,9492006000000.0,163664.3531310219,1803.901597814808,0.5044621065264018,1.3622727272727273,0.22516857582157568,0.32567116823427616,0.4910311311551029,0.9166666666666666,0.3850831370051474
2008-05-01,889,9492006000000.0,163891.11452658477,1801.4057014084638,0.4935034896941417,1.46,0.22516857582157568,0.32567116823427616,0.49096785613451877,0.9,0.3818869832913907
2008-06-01,889,9492006000000.0,164125.76470821965,1798.8302363327334,0.4942100605404543,1.6285714285714288,0.22516857582157568,0.32567116823427616,0.49096785613451877,0.9083333333333333,0.3764361021470506
2008-07-01,940,10024725000000.0,164353.16540202417,1897.157261297191,0.4954781657674863,1.5690909090909089,0.22516857582157568,0.32567116823427616,0.49096785613451877,0.9125,0.3783505077485904
2008-08-01,839,10024725000000.0,164588.47712240173,1894.4449004637495,0.4428737936873316,1.6761904761904762,0.22516857582157568,0.32567116823427616,0.48768324983947225,0.8541666666666666,0.37491044709234306
2008-09-01,830,10024725000000.0,164824.12574901176,1891.7364174855811,0.4387503419230054,1.85,0.22516857582157568,0.32567116823427616,0.47960791067931646,0.85,0.36939409176452603
2008-10-01,807,10699805000000.0,165052.4940409596,2016.3350950316171,0.4002310935263197,2.752272727272727,0.22516857582157568,0.32567116823427616,0.4774069637817305,0.8125,0.3420356368399636
2008-11-01,761,10699805000000.0,165288.80702118354,2013.4523459572893,0.3779577905223205,2.8883333333333336,0.22516857582157568,0.32567116823427616,0.4713343981332705,0.75,0.3380896792197248
2008-12-01,816,10699805000000.0,165517.81914162394,2010.6665130267645,0.4058355747774559,2.17,0.22516857582157568,0.32567116823427616,0.46299423394548567,0.8208333333333333,0.3594493564940103
2009-01-01,859,11126941000000.0,165754.7983484442,2087.942879235588,0.4114097222403357,1.9120000000000001,0.22516857582157568,0.32567116823427616,0.45715292244414824,0.8333333333333334,0.36744604266652026
2009-02-01,943,11126941000000.0,165992.1168489112,2084.957752697248,0.4522873419281848,1.7521052631578946,0.22516857582157568,0.32567116823427616,0.45634936687619965,0.8875,0.3724910077007939
2009-03-01,924,11126941000000.0,166206.76107706534,2082.265177830488,0.4437475158484452,1.7090909090909092,0.22516857582157568,0.32567116823427616,0.4553595574723298,0.8833333333333333,0.3738599715298014
2009-04-01,890,11545275000000.0,166444.72667262756,2157.462119349766,0.4125217272728921,1.5676190476190477,0.22516857582157568,0.32567116823427616,0.45258301767107967,0.8416666666666667,0.3783980034668295
2009-05-01,929,11545275000000.0,166675.3403510634,2154.4770330473693,0.4311951279823991,1.7169999999999999,0.22516857582157568,0.32567116823427616,0.44608273701530493,0.8583333333333333,0.37360788187806193
2009-06-01,946,11545275000000.0,166913.9768323663,2151.396782801276,0.4397143323642228,1.8622727272727273,0.22516857582157568,0.32567116823427616,0.44391234966738263,0.8791666666666667,0.3690076627642628
2009-07-01,934,11909828000000.0,167145.24066961222,2216.258488991323,0.421430985888784,1.8227272727272728,0.22516857582157568,0.32567116823427616,0.44361252526860334,0.8541666666666666,0.37025427232301084
2009-08-01,949,11909828000000.0,167384.54992805386,2213.089909957335,0.4288122211981416,1.7738095238095237,0.22516857582157568,0.32567116823427616,0.4429461140365715,0.8625,0.3718021574023169
2009-09-01,997,11909828000000.0,167624.20181618058,2209.9258610326037,0.4511463563461557,1.6419047619047618,0.22516857582157568,0.32567116823427616,0.4429461140365715,0.9125,0.3760082940011978
2009-10-01,1043,12311349000000.0,167856.44968938432,2281.269253181217,0.4572016207843692,1.4833333333333332,0.22516857582157568,0.32567116823427616,0.4429461140365715,0.9333333333333333,0.3811278019194777
2009-11-01,1127,12311349000000.0,168096.77721734074,2278.007728425682,0.494730542805868,1.2752631578947369,0.22516857582157568,0.32567116823427616,0.4429461140365715,0.9625,0.38795127340017205
2009-12-01,1135,12311349000000.0,168329.67985656674,2274.8558540053205,0.4989327117151685,1.3645454545454545,0.22516857582157568,0.32567116823427616,0.4429461140365715,0.9708333333333333,0.38500850490209415
2010-01-01,1118,12773123000000.0,168570.68492915397,2356.8067880447365,0.4743706635907645,1.3747368421052633,0.22516857582157568,0.32567116823427616,0.4429461140365715,0.9458333333333333,0.38467401665532014
2010-02-01,1095,12773123000000.0,168812.03505939868,2353.437267470827,0.4652769016345041,1.4189473684210527,0.22516857582157568,0.32567116823427616,0.4429461140365715,0.9416666666666667,0.3832263585770361
2010-03-01,1113,12773123000000.0,169030.3257207645,2350.3979703777845,0.47353682824237,1.5082608695652173,0.22516857582157568,0.32567116823427616,0.4429461140365715,0.95,0.38031841836559255
2010-04-01,1149,13201792000000.0,169272.33393912794,2425.8047445450443,0.4736572482116623,1.500909090909091,0.22516857582157568,0.32567116823427616,0.4429461140365715,0.95,0.38055694774611465
2010-05-01,1205,13201792000000.0,169506.8653440423,2422.448376685658,0.4974306208533761,1.307,0.22516857582157568,0.32567116823427616,0.4429461140365715,0.9791666666666666,0.386902650758691
2010-06-01,1233,13201792000000.0,169749.55584533172,2418.9850085021135,0.5097179170876712,1.2568181818181818,0.22516857582157568,0.32567116823427616,0.44361252526860334,0.9875,0.3885620225215002
2010-07-01,1193,13561622000000.0,169984.74845412694,2481.479066044598,0.4807616619960472,1.2409523809523808,0.22516857582157568,0.32567116823427616,0.44391234966738263,0.95,0.3890881392940304
2010-08-01,1216,13561622000000.0,170228.12316187198,2477.931301837036,0.4907319259006525,1.0218181818181817,0.22516857582157568,0.32567116823427616,0.44391234966738263,0.95,0.3964280130194134
2010-09-01,1271,13561622000000.0,170471.8463199863,2474.3886098587936,0.5136622416284613,0.909047619047619,0.22516857582157568,0.32567116823427616,0.44391234966738263,0.9916666666666667,0.40025904794975947
2010-10-01,1342,14025215000000.0,170708.03968180378,2555.4329471240735,0.5251556302857835,0.525,0.22516857582157568,0.32567116823427616,0.445970075739171,0.9916666666666667,0.41358578451655814
2010-11-01,1370,14025215000000.0,170952.44995769687,2551.7794512438595,0.5368802540251653,0.666,0.22516857582157568,0.32567116823427616,0.45126032525795967,0.9916666666666667,0.4086421986679493
2010-12-01,1391,14025215000000.0,171189.3092088758,2548.2487835123957,0.5458650697687005,1.044090909090909,0.22516857582157568,0.32567116823427616,0.45258301767107967,0.9958333333333333,0.39567571265468976
2011-01-01,1360,14270114000000.0,171434.40853970803,2589.037772988554,0.5252916794760153,1.0605,0.22516857582157568,0.32567116823427616,0.4553595574723298,0.9833333333333333,0.3951223803686825
2011-02-01,1375,14270114000000.0,171679.8587901289,2585.336232375651,0.5318457161514037,1.2378947368421052,0.22516857582157568,0.32567116823427616,0.45640933412439705,0.9833333333333333,0.38918961392877205
2011-03-01,1423,14270114000000.0,171901.85783128318,2581.9974542385808,0.5511237037294586,0.9639130434782609,0.22516857582157568,0.32567116823427616,0.4580028014586676,0.9958333333333333,0.3983905605150488
2011-04-01,1481,14343087000000.0,172147.97734959875,2591.4906476280307,0.5714857591153364,0.8634999999999999,0.22516857582157568,0.32567116823427616,0.4660963689200625,0.9958333333333333,0.4018168653691022
2011-05-01,1513,14343087000000.0,172386.4930363706,2587.905035085571,0.5846427822843088,0.7785714285714287,0.22516857582157568,0.32567116823427616,0.4735488688615003,0.9958333333333333,0.40473779890580613
2011-06-01,1529,14343087000000.0,172633.30642841585,2584.2051139451205,0.5916713002962003,0.7554545454545455,0.22516857582157568,0.32567116823427616,0.47372854144155285,0.9958333333333333,0.4055365236899471
2011-07-01,1573,14790340000000.0,172872.4945517759,2661.1000078294273,0.5911089381729193,0.6235,0.22516857582157568,0.32567116823427616,0.47500592152597026,0.9916666666666667,0.41012603289955596
2011-08-01,1759,14790340000000.0,173120.00377375793,2657.2954400256112,0.6619512356454601,0.13521739130434782,0.22516857582157568,0.32567116823427616,0.48174950422454677,0.9958333333333333,0.4275653099948209
2011-09-01,1772,14790340000000.0,173367.8673656768,2653.49631160255,0.6677981771641581,0.07761904761904763,0.22516857582157568,0.32567116823427616,0.49100838039157696,0.9958333333333333,0.42967076278275557
2011-10-01,1666,15222940000000.0,173608.07324311748,2727.329160509216,0.6108540267610909,0.186,0.22516857582157568,0.32567116823427616,0.4935670915024446,0.9875,0.4257175596051417
2011-11-01,1739,15222940000000.0,173856.63562575457,2723.429905056976,0.6385330486277446,0.0014999999999999996,0.22516857582157568,0.32567116823427616,0.49414689469281287,0.9875,0.43246913520497066
2011-12-01,1640,15222940000000.0,174097.5187048622,2719.661740030018,0.6030161677319102,-0.03142857142857143,0.22516857582157568,0.32567116823427616,0.49426208411663636,0.9791666666666666,0.43368533213189275
2012-01-01,1654,15606518000000.0,174346.7818482869,2784.203785823377,0.5940657104274643,-0.10800000000000001,0.22516857582157568,0.32567116823427616,0.4948052543102236,0.975,0.43652669194614196
2012-02-01,1745,15606518000000.0,174596.40187281556,2780.2232168663127,0.6276474455050595,-0.2545,0.22516857582157568,0.32567116823427616,0.4956730659193028,0.9833333333333333,0.4420148959674794
2012-03-01,1676,15606518000000.0,174830.24091920385,2776.504611078433,0.6036366708388136,-0.14136363636363636,0.22516857582157568,0.32567116823427616,0.4975806262152478,0.975,0.43777054231237755
2012-04-01,1649,15855037000000.0,175080.55313353872,2816.685041172465,0.5854399678686092,-0.2138095238095238,0.22516857582157568,0.32567116823427616,0.49948291283227303,0.9541666666666667,0.44048365941615886
