,gold,debt,stock_t,ceiling,ratio
2021-01-01,1867,28132570000000.0,202916.5848967884,4312.218924395067,0.4329557549682868
2021-02-01,1808,28132570000000.0,203207.10957617871,4306.053756143408,0.4198739965613627
2021-03-01,1718,28132570000000.0,203469.8764714893,4300.492793527396,0.3994891010131989
2021-04-01,1760,28529436000000.0,203761.19332298046,4354.9246812206175,0.4041401697690669
2021-05-01,1850,28529436000000.0,204043.50997700763,4348.899163600962,0.4253950092667057
2021-06-01,1835,28529436000000.0,204335.64812504468,4342.681553706106,0.42254997915607817
2021-07-01,1808,28428919000000.0,204618.76070176432,4321.393691713108,0.4183835422047057
2021-08-01,1785,28428919000000.0,204911.72246179183,4315.2154063203225,0.41365258322576026
2021-09-01,1775,28428919000000.0,205205.1036681718,4309.045954006199,0.4119241286693055
2021-10-01,1777,29617215000000.0,205489.42089910337,4482.947855435052,0.39639095909750427
2021-11-01,1822,29617215000000.0,205783.6292219725,4476.538596471917,0.4070108993220718
2021-12-01,1790,29617215000000.0,206068.74801573335,4470.344812615121,0.4004165394465091
2022-01-01,1816,30400960000000.0,206363.7857869441,4582.080860404911,0.3963264846966326
2022-02-01,1856,30400960000000.0,206659.24597682466,4575.529871240771,0.4056360798048289
2022-03-01,1948,30400960000000.0,206926.47682601007,4569.6208993599375,0.42629356852618877
2022-04-01,1937,30568582000000.0,207222.74264562174,4588.247255003824,0.4221655661402201
2022-05-01,1849,30568582000000.0,207509.85537002218,4581.8989099227765,0.40354447715896097
2022-06-01,1837,30568582000000.0,207806.95643858382,4575.34818089277,0.4014994984800377
2022-07-01,1733,30928912000000.0,208094.878607023,4622.875403479916,0.3748749098224596
2022-08-01,1765,30928912000000.0,208392.81727931453,4616.266090462971,0.382343644281343
2022-09-01,1681,30928912000000.0,208691.18252362468,4609.666226763768,0.3646684851584476
2022-10-01,1664,31419689000000.0,208980.32981126185,4676.332781193935,0.3558343851600648
2022-11-01,1725,31419689000000.0,209279.53622333595,4669.64704030223,0.3694069348522654
2022-12-01,1798,31419689000000.0,209569.49869096486,4663.186069658985,0.38557329112357003
2023-01-01,1898,31458438000000.0,209869.54864226948,4662.261875877499,0.4070985394064274
2023-02-01,1855,31458438000000.0,210170.02818840463,4655.596252122759,0.39844520433965824
2023-03-01,1913,31458438000000.0,210441.79882630007,4649.58388019722,0.4114346679812682
2023-04-01,2000,32332274000000.0,210743.09768841838,4771.905435098962,0.4191197891914057
2023-05-01,1992,32332274000000.0,211035.08796011066,4765.302978711482,0.41802168905084575
2023-06-01,1943,32332274000000.0,211337.23626061014,4758.490037358321,0.4083228050801295
2023-07-01,1951,33167334000000.0,211630.0497273917,4874.635733011852,0.4002350343406176
2023-08-01,1919,33167334000000.0,211933.04986105586,4867.66647890243,0.39423407670130667
2023-09-01,1916,33167334000000.0,212236.48381345763,4860.707188717594,0.3941813249823634
2023-10-01,1916,34001494000000.0,212530.54321208774,4976.059736068282,0.3850436091255373
2023-11-01,1984,34001494000000.0,212834.83262223506,4968.945476323809,0.39927988935548336
2023-12-01,2026,34001494000000.0,213129.7210493513,4962.070393352156,0.4082973112824632
2024-01-01,2034,34586533000000.0,213434.86832899778,5040.232807930914,0.4035527876409712
2024-02-01,2023,34586533000000.0,213740.45250154604,5033.026800111448,0.4019450085096316
2024-03-01,2158,34586533000000.0,214026.7176424735,5026.2950231534305,0.429342087971211
2024-04-01,2331,34831634000000.0,214333.14919194824,5054.677370497229,0.46115702925084995
2024-05-01,2351,34831634000000.0,214630.11357726704,5047.683668013937,0.4657581882354813
2024-06-01,2326,34831634000000.0,214937.40903547837,5040.4670077190685,0.4614651770238588
2024-07-01,2398,35464674000000.0,215235.2106391821,5124.9730962996955,0.4679048952923071
2024-08-01,2470,35464674000000.0,215543.3724417093,5117.645935508955,0.48264378410038566
2024-09-01,2571,35464674000000.0,215851.97545316443,5110.3292503410585,0.5030986995267309
2024-10-01,2690,36218605000000.0,216151.04421341902,5211.746921446002,0.5161417161164952
2024-11-01,2651,36218605000000.0,216460.51725551623,5204.295700341708,0.5093868897237984
2024-12-01,2648,36218605000000.0,216760.42916692572,5197.09498443139,0.5095154135016672
2025-01-01,2710,36214309520796.45,217070.77469250344,5189.049223713408,0.5222536698275256
2025-02-01,2895,36214309520796.45,217381.5645535423,5181.630453448903,0.5587044514286199
2025-03-01,2983,36214309520796.45,217662.66042137207,5174.93874571058,0.5764319437544181
2025-04-01,3218,36211469000000.0,217974.2977114749,5167.134825809807,0.6227822784739638
2025-05-01,3309,36211469000000.0,218276.3070067203,5159.985526059501,0.6412808685777392
2025-06-01,3353,36211469000000.0,218588.8228818711,5152.608308088419,0.6507383832643664
2025-07-01,3340,37637552595557.63,218891.68361838988,5348.118866239335,0.6245186547898486
2025-08-01,3368,37637552595557.63,219205.0805555441,5340.4726745180105,0.6306557874680951
2025-09-01,3668,37637552595557.63,219518.92619700075,5332.837414537231,0.6878139562254588
2025-10-01,4058,38514009000000.0,219823.0756168628,5449.471493727446,0.7446593682838631
2025-11-01,4087,38514009000000.0,220137.80606927344,5441.680398416539,0.751054766316167
2025-12-01,4309,38514009000000.0,220442.8129639663,5434.151234648775,0.7929481190227682
2026-01-01,4753,39065421000000.0,220758.4307218388,5504.072531214503,0.8635423993860823
2026-02-01,5020,39065421000000.0,221074.5003636613,5496.203372941412,0.9133577597790815
2026-03-01,4856,39065421000000.0,221360.37156282383,5489.105416618106,0.8846614578212695
2026-04-01,4721,39065421000000.0,221677.30303006058,5481.257656790073,0.8612986828217642
2026-05-01,4587,39065421000000.0,221984.44293950358,5473.673733529293,0.8380112193940381
2026-06-01,4228,39065421000000.0,222302.26791742464,5465.84803633869,0.773530469908954
2026-07-01,4073,39065421000000.0,222610.2737326518,5458.285433983858,0.7462050215697908
2026-08-01,4411,39065421000000.0,222928.99474029182,5450.4817374053455,0.8092862635844402
